ID,Book Title,Title,Authors,PDFs
269937,MobiSys2004 ,{DOMINO}: A System to Detect Greedy Behavior in {IEEE} 802.11 Hotspots,Maxim Raya and Jean-Pierre Hubaux and Imad Aad,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p84-raya.pdf
269873,USENIX ATC 04,The {DragonFly} {BSD} Project,Matt Dillon,
269899,USENIX ATC 04,Dynamic Instrumentation of Production Systems,Bryan M. Cantrill and Michael W. Shapiro and Adam H. Leventhal,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/cantrill/cantrill.pdf
269883,USENIX ATC 04,Early Experience with an Internet Broadcast System Based on Overlay Multicast,Yang-hua Chu and Aditya Ganjam and Sanjay G. Rao and Kunwadee Sripanidkulchai and Jibin Zhan,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/chu/chu.pdf
270038,NSDI 04,Efficient Routing for {Peer-to-Peer} Overlays,Anjali Gupta and Barbara Liskov and Rodrigo Rodrigues,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/gupta/gupta.pdf
269906,MobiSys2004 ,Electronic Shepherd - a {Low-Cost,Bjorn Thorstensen and Tore Syversen and Tron Walseth and Trond-Are Bjornvold,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p245-thorstensen.pdf
269893,USENIX ATC 04,Email Prioritization: Reducing Delays on Legitimate Mail Caused by Junk Mail,Dan Twining and Matthew M. Williamson and Miranda J. F. Mowbray and Maher Rahmouni,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/twining/twining.pdf
269903,USENIX ATC 04,Embedded Linux,Bart Massey,
270042,NSDI 04,The Emergence of Networking Abstractions and Techniques in {TinyOS},Philip Levis and Sam Madden and David Gay and Joseph Polastre and Robert Szewczyk and Alec Woo and Eric Brewer and David Culler,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/levisEmerge/levisEmerge.pdf
269689,USENIX ATC 04,{EmStar}: A Software Environment for Developing and Deploying Wireless Sensor Networks,Lewis Girod and Jeremy Elson and Alberto Cerpa and Thanos Stathopoulos and Nithya Ramanathan and Deborah Estrin,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/girod/girod.pdf
269687,USENIX ATC 04,Energy Efficient Prefetching and Caching,Athanasios E. Papathanasiou,http://usenix.org/publications/library/proceedings/usenix04/tech/general/papathanasiou/papathanasiou.pdf
269456,OSDI 04,{Energy-Efficiency} and Storage Flexibility in the Blue File System,Edmund B. Nightingale and Jason Flinn,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/nightingale/nightingale.pdf
269908,MobiSys2004 ,{Energy-Efficient} Surveillance System Using Wireless Sensor Networks,Tarek Abdelzaher and Liqian Luo and Radu Stoleru and Ting Yan and Lin Gu and Jonathan Hui and Bruce Krogh,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p270-he.pdf
269482,OSDI 04,Enhancing Server Availability and Security Through {Failure-Oblivious} Computing,"Martin Rinard and Cristian Cadar and Daniel Dumitran and Daniel M. Roy and Tudor Leu and William S. Beebee, Jr.",http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/rinard/rinard.pdf
269523,LISA 04,Experience in Implementing an {HTTP} Service Closure,Steven Schwartzberg,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/schwartzberg/schwartzberg.pdf
269541,LISA 04,Experience Talk: {FDR}: A Flight Data Recorder Using {Black-BoxAnalysis} of Persistent State Changes for Managing Change and Configuration ,John Dunagan,
269892,USENIX ATC 04,Experiences with Large Storage Environments,Andrew Hume,
269652,USENIX ATC 04,Experiences with Voice over {IP},Mike Cambria,http://usenix.org/publications/library/proceedings/usenix04/tech/cambria.pdf
270019,NSDI 04,Explicit Control in the {Batch-Aware} Distributed File System,John Bent and Douglas Thain and Andrea C. Arpaci-Dusseau and Remzi H. Arpaci-Dusseau and Miron Livny,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/bent/bent.pdf
269607,USENIX Security 04,Exploiting Software,Gary McGraw,http://usenix.org/publications/library/proceedings/sec04/tech/slides/mcgraw.pdf
269916,MobiSys2004 ,Exponential Index: A Parameterized Distributed Indexing Scheme for Data on Air,Jianliang Xu and Wang-Chien Lee and Xueyan Tang,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p153-xu.pdf
269581,USENIX Security 04,{Fairplay{\textemdash}A} Secure {Two-Party} Computation System,Dahlia Malkhi and Noam Nisan and Benny Pinkas and Yaron Sella,http://usenix.org/publications/library/proceedings/sec04/tech/malkhi/malkhi.pdf
269461,OSDI 04,{FFPF}: Fairly Fast Packet Filters,Herbert Bos and Willem de Bruijn and Mihai Cristea and Trung Nguyen and Georgios Portokalidis,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/bos/bos.pdf
269617,USENIX Security 04,Fighting Computer Virus Attacks,Peter Szor,
269549,LISA 04,"Filtering, Stamping, Blocking, {Anti-Spoofing}: How to Stop the Spam",Joshua Goodman,
269610,USENIX Security 04,Finding {User/Kernel} Pointer Bugs with Type Inference,Rob Johnson and David Wagner,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/johnson/johnson.pdf
269598,USENIX Security 04,Fixing Races for Fun and Profit: How to Use access(2),Drew Dean and Alan J. Hu,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/dean/dean.pdf
269900,USENIX ATC 04,Flashback: A Lightweight Extension for Rollback and Deterministic Replay for Software Debugging,Sudarshan M. Srinivasan and Srikanth Kandula and Christopher R. Andrews and Yuanyuan Zhou,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/srinivasan/srinivasan.pdf
269673,USENIX ATC 04,The {FlightGear} Flight Simulator,Alexander R Perry,http://usenix.org/publications/library/proceedings/usenix04/tech/sigs/full_papers/perry/perry.pdf
269539,LISA 04,Flying Linux ,Dan Klein,http://usenix.org/publications/library/proceedings/lisa04/tech/talks/klein.pdf
269976,FAST 04,A Framework for Building Unobtrusive Disk Maintenance Applications,Eno Thereska and John Bucy and Brandon Salmon and Christopher R. Lumb,http://usenix.org/publications/library/proceedings/fast04/tech/thereska/thereska.pdf
269705,USENIX ATC 04,The {FreeBSD} Project,Robert Watson,
269491,OSDI 04,{FUSE}: Lightweight Guaranteed Distributed Failure Notification,John Dunagan and Nicholas J. A. Harvey and Michael B. Jones and Dejan Kosti{\'c} and Marvin Theimer and Alec Wolman,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/dunagan/dunagan.pdf
269566,LISA 04,Gatekeeper: Monitoring {Auto-Start} Extensibility Points ({{{{{ASEPs}}}}}) for Spyware Management,Yi-Min Wang and Roussi Roussev and Chad Verbowski and Aaron Johnson and Ming-Wei Wu and Yennun Huang and Sy-Yen Kuo,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/wang/wang.pdf
269943,MobiSys2004 ,Ghosts in the Machine: Interfaces for Better Power Management,Manish Anand and Edmund B. Nightingale and Jason Flinn,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p23-anand.pdf
269670,USENIX ATC 04,Glitz: Hardware Accelerated Image Compositing Using {OpenGL},Peter Nilsson and David Reveman,http://usenix.org/publications/library/proceedings/usenix04/tech/freenix/full_papers/nilsson/nilsson.pdf
269515,WORLDS 04,Global-scale Service Deployment in the {XenoServer} Platform,Evangelos Kotsovinos and Tim Moreton and Ian Pratt and Russ Ross and Keir Fraser and Steven Hand and Tim Harris,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/kotsovinos/kotsovinos.pdf
269604,USENIX Security 04,Graphical Dictionaries and the Memorable Space of Graphical Passwords,Julie Thorpe and Paul van Oorschot,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/thorpe/thorpe.pdf
269609,USENIX Security 04,On {Gray-Box} Program Tracking for Anomaly Detection,Debin Gao and Michael K. Reiter,http://usenix.org/publications/library/proceedings/sec04/tech/full_papers/gao/gao.pdf
269550,LISA 04,Grid Computing: Just What Is It and Why Should I Care?,Ken McInnis,http://usenix.org/publications/library/proceedings/lisa04/tech/talks/filderman.pdf
269881,USENIX ATC 04,Handling Churn in a {DHT},Sean Rhea and Dennis Geels and Timothy Roscoe and John Kubiatowicz,http://usenix.org/publications/library/proceedings/usenix04/tech/general/rhea/rhea.pdf
269671,USENIX ATC 04,High Performance X Servers in the Kdrive Architecture,Eric Anholt,http://usenix.org/publications/library/proceedings/usenix04/tech/freenix/full_papers/anholt/anholt.pdf
269691,USENIX ATC 04,{High-Performance} Linux Clusters,Greg Bruno,
269918,MobiSys2004 ,Hood: A Neighborhood Abstraction for Sensor Networks,Kamin Whitehouse and Cory Sharp and David Culler and Eric Brewer,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p99-whitehouse.pdf
269682,USENIX ATC 04,How to Talk with a {VC},Dan Slavin,
269672,USENIX ATC 04,How Xlib Is Implemented (and What We{\textquoteright}re Doing About It),Jamey Sharp,http://usenix.org/publications/library/proceedings/usenix04/tech/freenix/full_papers/sharp/sharp.pdf
269897,USENIX ATC 04,The Human Big Picture,Tom Limoncelli,
269944,MobiSys2004 ,"Human Needs and Mobile Technologies: Small, fast, and fun",Ben Shneiderman,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p1-shneiderman.pdf
270026,NSDI 04,Hybrid {Global-Local} Indexing for Efficient {Peer-to-Peer} Information Retrieval,Chunqiang Tang and Sandhya Dwarkadas,http://usenix.org/publications/library/proceedings/nsdi04/tech/full_papers/tang/tang.pdf
270004,FAST 04,{HyLog}: A High Performance Approach to Managing Disk Layout,Wenguang Wang and Yanping Zhao and Rick Bunt,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/wang/wang.pdf
269615,USENIX Security 04,I Voted? How the Law Increasingly Restricts Independent Security Research,Cindy Cohn,
269560,LISA 04,{I3FS}: An {In-Kernel} Integrity Checker and Intrusion Detection File System,Swapnil Patil and Anand Kashyap and Gopalan Sivathanu and Erez Zadok,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/patil/patil.pdf
269920,MobiSys2004 ,Impact of Radio Irregularity on Wireless Sensor Networks,Gang Zhou and Tian He and Sudha Krishnamurthy and John A. Stankovic,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p125-zhou.pdf
269651,USENIX ATC 04,Implementing Clusters for High Availability,James E.J. Bottomley,http://usenix.org/publications/library/proceedings/usenix04/tech/sigs/full_papers/bottomley/bottomley.pdf
269907,MobiSys2004 ,Implementing Software on {Resource-Constrained} Mobile Sensors: Experiences with Impala and {ZebraNet},Ting Liu and Christopher M. Sadler and Pei Zhang and Margaret Martonosi,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p256-liu.pdf
269517,WORLDS 04,Implementing the {Emulab-PlanetLab} Portal: Experience and Lessons Learned ,Kirk Webb and Mike Hibler,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/webb/webb.pdf
269940,MobiSys2004 ,Impromptu: Managing Networked Audio Applications for Mobile Users,Chris Schmandt and Kwan Hong Lee and Jang Kim and Mark Ackerman,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p59-schmandt.pdf
270015,FAST 04,Improving Storage System Availability with {D-GRAID},Muthian Sivathanu and Vijayan Prabhakaran and Andrea C. Arpaci-Dusseau and Remzi H. Arpaci-Dusseau,http://usenix.org/publications/library/proceedings/fast04/tech/sivathanu/sivathanu.pdf
269936,MobiSys2004 ,Improving the Latency of 802.11 hand-offs using Neighbor Graphs,Minho Shin and Arunesh Mishra and William A. Arbaugh,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p70-shin.pdf
269486,OSDI 04,Improving the Reliability of Internet Paths with One-hop Source Routing,Krishna P. Gummadi and Harsha V. Madhyastha and David Wetherall,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/gummadi/gummadi.pdf
269668,USENIX ATC 04,Indexing Arbitrary Data with {SWISH-E},Josh Rabinowitz,http://usenix.org/publications/library/proceedings/usenix04/tech/sigs/full_papers/rabinowitz/rabinowitz.pdf
269972,FAST 04,Integrating Portable and Distributed Storage,Niraj Tolia and Jan Harkes,http://usenix.org/publications/library/proceedings/fast04/tech/full_papers/tolia/tolia.pdf
269919,MobiSys2004 ,Intelligent Fluid Infrastructure for Embedded Networking,Aman Kansal and Arun A Somasundara and David Jea and Mani B Srivastava and Deborah Estrin,http://www.usenix.org/publications/library/proceedings/mobisys04/pdf/p111-kansal.pdf
269649,USENIX ATC 04,Invited Talk: Current Gtk+ Development,Mattias Clasen,
269684,USENIX ATC 04,Invited Talk: The Technical Changes in Qt Version 4,Matthias Ettrich,
269956,VM 04,Java {Just-in-Time} Compiler and Virtual Machine Improvements for Server and Middleware Applications,Nikola Grcevski and Allan Kielstra and Kevin Stoodley and Mark Stoodley and Vijay Sundaresan,http://usenix.org/publications/library/proceedings/vm04/tech/full_papers/grcevski/grcevski.pdf
269947,VM 04,"Java, {Peer-to-Peer",Ali Raza Butt and Xing Fang and Y. Charlie Hu and Samuel Midkiff,http://usenix.org/publications/library/proceedings/vm04/tech/full_papers/butt/butt.pdf
269643,USENIX ATC 04,{KDE} Kontact: An Application Integration Framework,"David Faure and Ingo Kl{\""o}cker and Tobias K{\""o}nig and Daniel Molkentin and Zack Rusin and Don Sanders and Cornelius Schumacher",http://usenix.org/publications/library/proceedings/usenix04/tech/freenix/full_papers/faure/faure.pdf
269963,VM 04,Kernel Plugins: When a {VM} Is Too Much,Ivan Ganev and Greg Eisenhauer and Karsten Schwan,http://usenix.org/publications/library/proceedings/vm04/tech/full_papers/ganev/ganev.pdf
269625,2004 Linux Kernel Developers Summit,Kexec and Fast Booting,Randy Dunlap,
269957,VM 04,Keynote Address: The Mono {VM},Miguel de Icaza,http://usenix.org/publications/library/proceedings/vm04/tech/de_icaza.pdf
270045,NSDI 04,Keynote: Running Massively Multiplayer Games as a Business,Richard Lawrence,
270008,FAST 04,Keynote: Scaling File Service Up and Out,Garth Gibson,http://usenix.org/publications/library/proceedings/fast04/tech/gibson.pdf
269638,2004 Linux Kernel Developers Summit,Kobjects and sysfs,Greg Kroah-Hartman,
269460,OSDI 04,ksniffer: Determining the Remote Client Perceived Response Time from Live Packet Streams,David P. Olshefski and Erich Nahum,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/olshefski/olshefski.pdf
269702,USENIX ATC 04,Lazy Asynchronous {I/O} for {Event-Driven} Servers,Khaled Elmeleegy and Anupam Chanda and Alan L. Cox and Willy Zwaenepoel,http://usenix.org/publications/library/proceedings/usenix04/tech/general/full_papers/elmeleegy/elmeleegy.pdf
269511,WORLDS 04,Lessons from E-speak,Alan H. Karp,http://usenix.org/publications/library/proceedings/worlds04/tech/full_papers/karp/karp.pdf
269874,USENIX ATC 04,Lessons from the Trenches: Enterprise Wireless {LANs},Philippe Joubert,
269520,LISA 04,Lessons Learned from Howard Dean{\textquoteright}s Digital Campaign ,Keri Carpenter and Tom Limoncelli,http://usenix.org/publications/library/proceedings/lisa04/tech/talks/carpenter.pdf;http://usenix.org/publications/library/proceedings/lisa04/tech/talks/limoncelli.pdf
269544,LISA 04,Lessons Learned Reimplementing an {ISP} Mail Service Infrastructure to Cope with Spam ,Doug Hughes,http://usenix.org/publications/library/proceedings/lisa04/tech/talks/hughes.pdf
269457,OSDI 04,Life or Death at {Block-Level},Muthian Sivathanu and Lakshmi N. Bairavasundaram,http://usenix.org/publications/library/proceedings/osdi04/tech/full_papers/sivathanu/sivathanu.pdf
269535,LISA 04,{LifeBoat}: An Autonomic Backup and Restore Solution,Ted Bonkenburg and Dejan Diklic and Benjamin Reed and Mark Smith and Michael Vanover and Steve Welch and Roger Williams,http://usenix.org/publications/library/proceedings/lisa04/tech/full_papers/bonkenburg/bonkenburg.pdf
